round,date,hour,home_team,away_team,gols_mandante,gols_visitante
2,14/10/2006,16:00,Cruzeiro/MG,Fortaleza/CE,0.0,0.0
2,15/10/2006,18:10,Santa Cruz/PE,Vasco/RJ,0.0,4.0
2,15/10/2006,18:10,Palmeiras/SP,Atlético/PR,2.0,2.0
2,21/10/2006,16:00,Goiás/GO,Santa Cruz/PE,5.0,3.0
2,21/10/2006,18:10,Santos/SP,Figueirense/SC,2.0,1.0
2,21/10/2006,18:10,Ponte Preta/SP,Internacional/RS,0.0,2.0
2,22/10/2006,16:00,Paraná/PR,Flamengo/RJ,0.0,2.0
2,18/10/2006,22:00,Vasco/RJ,Palmeiras/SP,3.0,0.0
2,22/10/2006,18:10,Corinthians/SP,Cruzeiro/MG,1.0,0.0
2,22/10/2006,16:00,Fortaleza/CE,Atlético/PR,3.0,4.0
2,22/10/2006,18:10,Botafogo/RJ,São Caetano/SP,2.0,1.0
2,22/10/2006,16:00,Grêmio/RS,São Paulo/SP,1.0,1.0
2,22/10/2006,18:10,Juventude/RS,Fluminense/RJ,1.0,1.0
2,26/10/2006,20:30,Santa Cruz/PE,Fortaleza/CE,0.0,1.0
2,26/10/2006,20:30,Fluminense/RJ,Grêmio/RS,1.0,2.0
2,28/10/2006,18:10,Santos/SP,São Caetano/SP,1.0,0.0
2,28/10/2006,16:00,Ponte Preta/SP,Botafogo/RJ,1.0,2.0
2,28/10/2006,18:10,Goiás/GO,Cruzeiro/MG,2.0,3.0
2,25/10/2006,22:00,Corinthians/SP,Palmeiras/SP,1.0,0.0
2,28/10/2006,16:00,Atlético/PR,Paraná/PR,4.0,0.0
2,26/10/2006,20:30,Internacional/RS,Juventude/RS,1.0,0.0
2,25/10/2006,16:00,Figueirense/SC,São Paulo/SP,0.0,2.0
2,26/10/2006,20:30,Vasco/RJ,Flamengo/RJ,3.0,1.0
2,01/11/2006,19:30,Atlético/PR,Vasco/RJ,6.0,4.0
2,01/11/2006,19:30,Flamengo/RJ,Santa Cruz/PE,1.0,1.0
2,01/11/2006,19:30,Palmeiras/SP,Goiás/GO,1.0,3.0
2,01/11/2006,20:30,Grêmio/RS,Figueirense/SC,1.0,2.0
2,01/11/2006,21:45,Juventude/RS,Santos/SP,3.0,2.0
2,01/11/2006,21:45,São Caetano/SP,Fluminense/RJ,1.0,1.0
2,01/11/2006,21:45,Fortaleza/CE,Corinthians/SP,0.0,4.0
2,02/11/2006,20:30,Botafogo/RJ,Internacional/RS,0.0,1.0
2,02/11/2006,20:30,São Paulo/SP,Ponte Preta/SP,1.0,1.0
2,02/11/2006,20:30,Cruzeiro/MG,Paraná/PR,2.0,2.0
2,04/11/2006,18:10,Figueirense/SC,Juventude/RS,1.0,0.0
2,04/11/2006,18:10,Flamengo/RJ,Atlético/PR,1.0,0.0
2,05/11/2006,16:00,Santos/SP,São Paulo/SP,0.0,1.0
2,05/11/2006,16:00,Cruzeiro/MG,Vasco/RJ,2.0,1.0
2,05/11/2006,16:00,Fortaleza/CE,Goiás/GO,0.0,3.0
2,05/11/2006,16:00,Grêmio/RS,Internacional/RS,0.0,1.0
2,05/11/2006,16:00,Ponte Preta/SP,São Caetano/SP,1.0,2.0
2,05/11/2006,18:10,Botafogo/RJ,Fluminense/RJ,2.0,1.0
2,05/11/2006,18:10,Paraná/PR,Palmeiras/SP,4.0,2.0
2,05/11/2006,18:10,Corinthians/SP,Santa Cruz/PE,1.0,0.0
2,08/11/2006,19:30,Juventude/RS,Grêmio/RS,1.0,2.0
2,08/11/2006,19:30,São Caetano/SP,Figueirense/SC,3.0,1.0
2,08/11/2006,19:30,Vasco/RJ,Paraná/PR,3.0,1.0
2,08/11/2006,20:30,Palmeiras/SP,Fortaleza/CE,3.0,0.0
2,08/11/2006,21:45,Internacional/RS,Santos/SP,0.0,0.0
2,08/11/2006,21:45,Atlético/PR,Corinthians/SP,1.0,2.0
2,08/11/2006,21:45,Goiás/GO,Flamengo/RJ,0.0,1.0
2,09/11/2006,20:30,Fluminense/RJ,Ponte Preta/SP,0.0,0.0
2,09/11/2006,20:30,São Paulo/SP,Botafogo/RJ,3.0,0.0
2,09/11/2006,20:30,Santa Cruz/PE,Cruzeiro/MG,4.0,1.0
2,11/11/2006,18:10,Internacional/RS,Fortaleza/CE,3.0,0.0
2,11/11/2006,18:10,Santos/SP,Paraná/PR,1.0,0.0
2,11/11/2006,18:10,Vasco/RJ,Juventude/RS,1.0,1.0
2,12/11/2006,16:00,Figueirense/SC,Corinthians/SP,0.0,0.0
2,12/11/2006,16:00,Ponte Preta/SP,Flamengo/RJ,3.0,0.0
2,12/11/2006,16:00,Goiás/GO,São Paulo/SP,0.0,2.0
2,12/11/2006,16:00,Fluminense/RJ,Cruzeiro/MG,1.0,0.0
2,12/11/2006,18:10,Atlético/PR,Grêmio/RS,2.0,3.0
2,12/11/2006,18:10,Santa Cruz/PE,São Caetano/SP,0.0,3.0
2,12/11/2006,18:10,Palmeiras/SP,Botafogo/RJ,2.0,1.0
2,18/11/2006,18:10,Grêmio/RS,Santa Cruz/PE,3.0,1.0
2,18/11/2006,18:10,Flamengo/RJ,Figueirense/SC,0.0,2.0
2,18/11/2006,18:10,Corinthians/SP,Fluminense/RJ,1.0,1.0
2,19/11/2006,16:00,Juventude/RS,Palmeiras/SP,3.0,2.0
2,19/11/2006,16:00,São Paulo/SP,Atlético/PR,1.0,1.0
2,19/11/2006,16:00,São Caetano/SP,Vasco/RJ,0.0,1.0
2,19/11/2006,18:10,Botafogo/RJ,Goiás/GO,2.0,2.0
2,19/11/2006,18:10,Fortaleza/CE,Ponte Preta/SP,1.0,0.0
2,19/11/2006,16:00,Paraná/PR,Internacional/RS,1.0,0.0
2,19/11/2006,18:10,Cruzeiro/MG,Santos/SP,1.0,1.0
2,26/11/2006,16:00,Botafogo/RJ,Corinthians/SP,0.0,0.0
2,26/11/2006,16:00,Grêmio/RS,Flamengo/RJ,3.0,0.0
2,26/11/2006,16:00,Juventude/RS,Fortaleza/CE,2.0,2.0
2,26/11/2006,16:00,São Paulo/SP,Cruzeiro/MG,2.0,0.0
2,26/11/2006,16:00,São Caetano/SP,Paraná/PR,0.0,2.0
2,26/11/2006,16:00,Atlético/PR,Figueirense/SC,1.0,4.0
2,26/11/2006,16:00,Vasco/RJ,Santos/SP,1.0,1.0
2,26/11/2006,16:00,Goiás/GO,Ponte Preta/SP,3.0,0.0
2,26/11/2006,16:00,Santa Cruz/PE,Fluminense/RJ,1.0,2.0
2,26/11/2006,16:00,Palmeiras/SP,Internacional/RS,1.0,4.0
2,02/12/2006,18:10,Internacional/RS,Goiás/GO,1.0,4.0
2,02/12/2006,18:10,Flamengo/RJ,São Caetano/SP,4.0,1.0
2,03/12/2006,18:10,Fortaleza/CE,Grêmio/RS,1.0,0.0
2,03/12/2006,18:10,Santos/SP,Santa Cruz/PE,3.0,1.0
2,03/12/2006,16:00,Fluminense/RJ,Palmeiras/SP,1.0,1.0
2,03/12/2006,16:00,Figueirense/SC,Vasco/RJ,0.0,0.0
2,03/12/2006,16:00,Ponte Preta/SP,Atlético/PR,1.0,1.0
2,03/12/2006,16:00,Paraná/PR,São Paulo/SP,0.0,0.0
2,03/12/2006,16:00,Cruzeiro/MG,Botafogo/RJ,3.0,1.0
2,03/12/2006,16:00,Corinthians/SP,Juventude/RS,5.0,3.0
1,12/05/2007,18:10,Figueirense/SC,Atlético/PR,3.0,6.0
1,12/05/2007,18:10,Fluminense/RJ,Cruzeiro/MG,2.0,2.0
1,12/05/2007,18:10,São Paulo/SP,Goiás/GO,2.0,0.0
1,13/05/2007,16:00,Atlético/MG,Náutico/PE,2.0,1.0
1,13/05/2007,16:00,Internacional/RS,Botafogo/RJ,2.0,3.0
1,13/05/2007,16:00,Flamengo/RJ,Palmeiras/SP,2.0,4.0
1,13/05/2007,16:00,Paraná/PR,Grêmio/RS,3.0,0.0
1,13/05/2007,18:10,América/RN,Vasco/RJ,0.0,1.0
1,13/05/2007,18:10,Corinthians/SP,Juventude/RS,1.0,0.0
1,13/05/2007,18:10,Sport/PE,Santos/SP,4.0,1.0
1,19/05/2007,18:10,Juventude/RS,Paraná/PR,1.0,2.0
1,19/05/2007,18:10,Atlético/PR,Internacional/RS,2.0,1.0
1,19/05/2007,18:10,Santos/SP,América/RN,2.0,3.0
1,20/05/2007,16:00,Goiás/GO,Flamengo/RJ,1.0,3.0
1,20/05/2007,16:00,Botafogo/RJ,Atlético/MG,2.0,1.0
1,20/05/2007,16:00,Cruzeiro/MG,Corinthians/SP,0.0,3.0
1,20/05/2007,16:00,Palmeiras/SP,Figueirense/SC,2.0,1.0
1,20/05/2007,18:10,Vasco/RJ,Sport/PE,3.0,1.0
1,20/05/2007,18:10,Náutico/PE,São Paulo/SP,1.0,0.0
1,20/05/2007,18:10,Grêmio/RS,Fluminense/RJ,2.0,0.0
1,26/05/2007,18:10,América/RN,Figueirense/SC,0.0,1.0
1,26/05/2007,18:10,Corinthians/SP,Atlético/MG,0.0,0.0
1,26/05/2007,18:10,Fluminense/RJ,Internacional/RS,3.0,0.0
1,27/05/2007,16:00,Atlético/PR,Santos/SP,0.0,1.0
1,27/05/2007,16:00,Náutico/PE,Vasco/RJ,2.0,2.0
1,27/05/2007,16:00,Grêmio/RS,Sport/PE,1.0,0.0
1,27/05/2007,16:00,São Paulo/SP,Palmeiras/SP,0.0,0.0
1,27/05/2007,18:10,Flamengo/RJ,Botafogo/RJ,2.0,2.0
1,27/05/2007,18:10,Cruzeiro/MG,Paraná/PR,3.0,4.0
1,27/05/2007,18:10,Goiás/GO,Juventude/RS,3.0,1.0
1,02/06/2007,18:10,Figueirense/SC,Goiás/GO,2.0,1.0
1,02/06/2007,18:10,Botafogo/RJ,Grêmio/RS,3.0,0.0
1,02/06/2007,18:10,Atlético/MG,Atlético/PR,1.0,1.0
1,03/06/2007,16:00,Palmeiras/SP,Cruzeiro/MG,1.0,3.0
1,03/06/2007,16:00,Sport/PE,Flamengo/RJ,2.0,2.0
1,03/06/2007,16:00,Santos/SP,Corinthians/SP,1.0,1.0
1,03/06/2007,16:00,Juventude/RS,América/RN,3.0,0.0
1,03/06/2007,18:10,Vasco/RJ,Fluminense/RJ,1.0,1.0
1,03/06/2007,18:10,Paraná/PR,São Paulo/SP,0.0,1.0
1,04/06/2007,20:30,Internacional/RS,Náutico/PE,2.0,0.0
1,09/06/2007,18:10,Náutico/PE,Paraná/PR,4.0,4.0
1,09/06/2007,18:10,Palmeiras/SP,Botafogo/RJ,1.0,1.0
1,09/06/2007,18:10,Vasco/RJ,Grêmio/RS,4.0,0.0
1,10/06/2007,16:00,América/RN,Corinthians/SP,1.0,2.0
1,10/06/2007,16:00,Fluminense/RJ,Sport/PE,3.0,0.0
1,10/06/2007,16:00,Figueirense/SC,Flamengo/RJ,4.0,0.0
1,10/06/2007,16:00,Atlético/PR,Goiás/GO,0.0,3.0
1,10/06/2007,18:10,Cruzeiro/MG,Juventude/RS,2.0,3.0
1,10/06/2007,18:10,São Paulo/SP,Atlético/MG,0.0,1.0
1,10/06/2007,18:10,Internacional/RS,Santos/SP,1.0,0.0
1,14/06/2007,20:30,Botafogo/RJ,Vasco/RJ,4.0,0.0
1,16/06/2007,18:10,Grêmio/RS,Cruzeiro/MG,0.0,2.0
1,16/06/2007,18:10,Corinthians/SP,Paraná/PR,0.0,0.0
1,16/06/2007,18:10,Flamengo/RJ,Internacional/RS,2.0,2.0
1,17/06/2007,16:00,Goiás/GO,Palmeiras/SP,3.0,1.0
1,17/06/2007,16:00,Atlético/MG,Figueirense/SC,4.0,1.0
1,17/06/2007,16:00,São Paulo/SP,Vasco/RJ,2.0,0.0
1,17/06/2007,16:00,Atlético/PR,Fluminense/RJ,1.0,1.0
1,17/06/2007,18:10,Sport/PE,América/RN,2.0,2.0
1,17/06/2007,18:10,Botafogo/RJ,Náutico/PE,3.0,1.0
1,17/06/2007,18:10,Juventude/RS,Santos/SP,0.0,2.0
1,23/06/2007,18:10,Paraná/PR,Sport/PE,1.0,0.0
1,23/06/2007,18:10,Juventude/RS,Figueirense/SC,1.0,1.0
1,24/06/2007,16:00,Palmeiras/SP,Atlético/PR,0.0,2.0
1,24/06/2007,16:00,América/RN,Fluminense/RJ,0.0,1.0
1,24/06/2007,16:00,Santos/SP,São Paulo/SP,0.0,2.0
1,24/06/2007,16:00,Cruzeiro/MG,Atlético/MG,4.0,2.0
1,24/06/2007,18:10,Náutico/PE,Goiás/GO,0.0,2.0
1,24/06/2007,18:10,Internacional/RS,Grêmio/RS,0.0,2.0
1,28/06/2007,20:30,Sport/PE,Náutico/PE,4.0,1.0
1,28/06/2007,20:30,Figueirense/SC,São Paulo/SP,0.0,0.0
1,30/06/2007,16:00,América/RN,Goiás/GO,0.0,3.0
1,30/06/2007,16:00,Cruzeiro/MG,Vasco/RJ,3.0,1.0
1,30/06/2007,16:00,Santos/SP,Grêmio/RS,0.0,0.0
1,30/06/2007,18:10,Fluminense/RJ,Botafogo/RJ,1.0,2.0
1,30/06/2007,18:10,Paraná/PR,Atlético/PR,2.0,2.0
1,30/06/2007,18:10,Internacional/RS,Atlético/MG,1.0,1.0
1,30/06/2007,18:10,Corinthians/SP,Palmeiras/SP,0.0,1.0
1,03/07/2007,19:30,Palmeiras/SP,América/RN,2.0,0.0
1,03/07/2007,20:30,Figueirense/SC,Cruzeiro/MG,2.0,1.0
1,03/07/2007,20:30,Atlético/PR,Náutico/PE,1.0,1.0
1,03/07/2007,20:30,Grêmio/RS,Juventude/RS,3.0,1.0
1,03/07/2007,20:30,Fluminense/RJ,Paraná/PR,0.0,0.0
1,03/07/2007,20:30,São Paulo/SP,Internacional/RS,1.0,0.0
1,03/07/2007,21:45,Goiás/GO,Botafogo/RJ,1.0,1.0
1,04/07/2007,16:00,Sport/PE,Corinthians/SP,2.0,1.0
1,04/07/2007,16:00,Atlético/MG,Flamengo/RJ,1.0,1.0
1,04/07/2007,16:00,Vasco/RJ,Santos/SP,4.0,0.0
1,06/07/2007,20:30,Paraná/PR,América/RN,0.0,1.0
1,07/07/2007,16:00,Botafogo/RJ,Atlético/PR,2.0,0.0
1,07/07/2007,16:00,Corinthians/SP,Fluminense/RJ,1.0,1.0
1,07/07/2007,16:00,Santos/SP,Cruzeiro/MG,4.0,1.0
1,07/07/2007,16:00,Atlético/MG,Grêmio/RS,0.0,1.0
1,07/07/2007,18:10,Goiás/GO,Sport/PE,3.0,2.0
1,07/07/2007,18:10,Internacional/RS,Figueirense/SC,2.0,1.0
1,07/07/2007,18:10,Náutico/PE,Palmeiras/SP,0.0,1.0
1,07/07/2007,18:10,Juventude/RS,Vasco/RJ,2.0,1.0
1,07/07/2007,18:10,São Paulo/SP,Flamengo/RJ,0.0,0.0
1,12/07/2007,20:30,Paraná/PR,Figueirense/SC,1.0,2.0
1,12/07/2007,20:30,Juventude/RS,Náutico/PE,1.0,1.0
1,12/07/2007,20:30,Vasco/RJ,Atlético/PR,1.0,0.0
1,14/07/2007,16:00,Sport/PE,Atlético/MG,2.0,0.0
1,14/07/2007,16:00,Santos/SP,Botafogo/RJ,3.0,0.0
1,14/07/2007,16:00,Grêmio/RS,Palmeiras/SP,1.0,1.0
1,14/07/2007,20:00,América/RN,Internacional/RS,1.0,2.0
1,14/07/2007,20:30,Cruzeiro/MG,Goiás/GO,2.0,1.0
1,14/07/2007,20:30,Corinthians/SP,São Paulo/SP,1.0,1.0
1,18/07/2007,19:30,Figueirense/SC,Sport/PE,0.0,1.0
1,18/07/2007,20:30,Atlético/PR,Juventude/RS,4.0,0.0
1,18/07/2007,20:30,Atlético/MG,América/RN,4.0,1.0
1,18/07/2007,21:45,Náutico/PE,Cruzeiro/MG,1.0,4.0
1,18/07/2007,21:45,São Paulo/SP,Fluminense/RJ,0.0,1.0
1,18/07/2007,21:45,Internacional/RS,Corinthians/SP,3.0,0.0
1,19/07/2007,20:30,Palmeiras/SP,Santos/SP,2.0,2.0
1,19/07/2007,20:30,Goiás/GO,Grêmio/RS,0.0,0.0
1,19/07/2007,20:30,Flamengo/RJ,Paraná/PR,1.0,2.0
1,21/07/2007,18:10,América/RN,Atlético/PR,2.0,1.0
1,21/07/2007,18:10,Juventude/RS,Internacional/RS,2.0,0.0
1,21/07/2007,18:10,Vasco/RJ,Atlético/MG,4.0,0.0
1,22/07/2007,16:00,Corinthians/SP,Náutico/PE,0.0,3.0
1,22/07/2007,16:00,Cruzeiro/MG,São Paulo/SP,1.0,2.0
1,22/07/2007,16:00,Grêmio/RS,Flamengo/RJ,1.0,0.0
1,22/07/2007,16:00,Fluminense/RJ,Goiás/GO,3.0,0.0
1,22/07/2007,18:10,Santos/SP,Figueirense/SC,3.0,1.0
1,22/07/2007,18:10,Paraná/PR,Palmeiras/SP,1.0,0.0
1,22/07/2007,18:10,Sport/PE,Botafogo/RJ,3.0,3.0
1,25/07/2007,19:30,Atlético/PR,Cruzeiro/MG,2.0,2.0
1,25/07/2007,19:30,Goiás/GO,Santos/SP,1.0,0.0
1,25/07/2007,20:30,Náutico/PE,Grêmio/RS,0.0,2.0
1,25/07/2007,20:30,Flamengo/RJ,América/RN,3.0,1.0
1,25/07/2007,21:45,Palmeiras/SP,Vasco/RJ,3.0,2.0
1,25/07/2007,21:45,Figueirense/SC,Corinthians/SP,2.0,2.0
1,25/07/2007,21:45,Internacional/RS,Paraná/PR,1.0,0.0
1,26/07/2007,20:30,Botafogo/RJ,Juventude/RS,3.0,1.0
1,26/07/2007,20:30,Atlético/MG,Fluminense/RJ,3.0,0.0
1,26/07/2007,20:30,São Paulo/SP,Sport/PE,3.0,1.0
1,28/07/2007,18:10,Santos/SP,Náutico/PE,1.0,2.0
1,28/07/2007,18:10,Grêmio/RS,Atlético/PR,1.0,1.0
1,28/07/2007,18:10,Vasco/RJ,Goiás/GO,4.0,1.0
1,29/07/2007,16:00,Corinthians/SP,Flamengo/RJ,2.0,2.0
1,29/07/2007,16:00,Sport/PE,Internacional/RS,1.0,5.0
1,29/07/2007,16:00,Juventude/RS,Palmeiras/SP,1.0,1.0
1,29/07/2007,16:00,Paraná/PR,Atlético/MG,1.0,3.0
1,29/07/2007,18:10,Fluminense/RJ,Figueirense/SC,1.0,1.0
1,29/07/2007,18:10,América/RN,São Paulo/SP,0.0,1.0
1,29/07/2007,18:10,Cruzeiro/MG,Botafogo/RJ,3.0,2.0
1,01/08/2007,19:30,Goiás/GO,Paraná/PR,2.0,0.0
1,01/08/2007,19:30,Náutico/PE,Fluminense/RJ,0.0,0.0
1,01/08/2007,20:30,Palmeiras/SP,Sport/PE,1.0,2.0
1,01/08/2007,20:30,Botafogo/RJ,América/RN,4.0,2.0
1,01/08/2007,21:45,Atlético/PR,Corinthians/SP,2.0,2.0
1,01/08/2007,21:45,Atlético/MG,Santos/SP,1.0,2.0
1,01/08/2007,21:45,Internacional/RS,Vasco/RJ,0.0,2.0
1,02/08/2007,20:30,Figueirense/SC,Grêmio/RS,1.0,0.0
1,02/08/2007,20:30,São Paulo/SP,Juventude/RS,3.0,1.0
1,04/08/2007,18:10,Corinthians/SP,Goiás/GO,1.0,0.0
1,04/08/2007,18:10,América/RN,Náutico/PE,1.0,5.0
1,04/08/2007,18:10,Sport/PE,Atlético/PR,3.0,2.0
1,05/08/2007,16:00,Fluminense/RJ,Palmeiras/SP,0.0,1.0
1,05/08/2007,16:00,Cruzeiro/MG,Internacional/RS,3.0,2.0
1,05/08/2007,16:00,Santos/SP,Flamengo/RJ,3.0,0.0
1,05/08/2007,16:00,Juventude/RS,Atlético/MG,1.0,2.0
1,05/08/2007,18:10,Vasco/RJ,Figueirense/SC,2.0,2.0
1,05/08/2007,18:10,Paraná/PR,Botafogo/RJ,0.0,0.0
1,05/08/2007,18:10,Grêmio/RS,São Paulo/SP,0.0,2.0
1,08/08/2007,19:30,Cruzeiro/MG,Sport/PE,2.0,0.0
1,08/08/2007,19:30,Juventude/RS,Fluminense/RJ,0.0,0.0
1,08/08/2007,21:45,Botafogo/RJ,São Paulo/SP,0.0,2.0
1,08/08/2007,20:30,Náutico/PE,Figueirense/SC,4.0,2.0
1,08/08/2007,21:45,Atlético/PR,Flamengo/RJ,2.0,0.0
1,08/08/2007,21:45,Goiás/GO,Atlético/MG,3.0,2.0
1,09/08/2007,20:30,Vasco/RJ,Corinthians/SP,2.0,0.0
1,09/08/2007,20:30,Grêmio/RS,América/RN,3.0,0.0
1,09/08/2007,20:30,Palmeiras/SP,Internacional/RS,1.0,1.0
1,09/08/2007,20:30,Santos/SP,Paraná/PR,2.0,0.0
1,11/08/2007,18:10,Sport/PE,Juventude/RS,3.0,0.0
1,11/08/2007,18:10,São Paulo/SP,Atlético/PR,2.0,0.0
1,11/08/2007,18:10,Flamengo/RJ,Náutico/PE,2.0,1.0
1,12/08/2007,16:00,Corinthians/SP,Grêmio/RS,2.0,1.0
1,12/08/2007,16:00,Atlético/MG,Palmeiras/SP,1.0,2.0
1,12/08/2007,16:00,Figueirense/SC,Botafogo/RJ,1.0,1.0
1,12/08/2007,16:00,Internacional/RS,Goiás/GO,1.0,0.0
1,12/08/2007,18:10,América/RN,Cruzeiro/MG,1.0,2.0
1,12/08/2007,18:10,Paraná/PR,Vasco/RJ,0.0,0.0
1,12/08/2007,18:10,Fluminense/RJ,Santos/SP,3.0,0.0
1,15/08/2007,20:30,Botafogo/RJ,Corinthians/SP,2.0,3.0
1,16/08/2007,20:30,Fluminense/RJ,Flamengo/RJ,0.0,1.0
2,18/08/2007,18:10,Atlético/PR,Figueirense/SC,1.0,1.0
2,18/08/2007,18:10,Grêmio/RS,Paraná/PR,2.0,0.0
2,18/08/2007,18:10,Santos/SP,Sport/PE,2.0,0.0
2,19/08/2007,16:00,Palmeiras/SP,Flamengo/RJ,2.0,1.0
2,19/08/2007,16:00,Náutico/PE,Atlético/MG,0.0,1.0
2,19/08/2007,16:00,Juventude/RS,Corinthians/SP,2.0,2.0
2,19/08/2007,16:00,Vasco/RJ,América/RN,2.0,0.0
2,19/08/2007,18:10,Goiás/GO,São Paulo/SP,0.0,0.0
2,19/08/2007,18:10,Botafogo/RJ,Internacional/RS,1.0,1.0
2,19/08/2007,18:10,Cruzeiro/MG,Fluminense/RJ,4.0,2.0
2,23/08/2007,20:30,Flamengo/RJ,Juventude/RS,4.0,0.0
2,25/08/2007,18:10,Corinthians/SP,Cruzeiro/MG,0.0,3.0
2,25/08/2007,18:10,Fluminense/RJ,Grêmio/RS,1.0,1.0
2,25/08/2007,18:10,Internacional/RS,Atlético/PR,1.0,0.0
2,26/08/2007,16:00,Paraná/PR,Juventude/RS,3.0,1.0
2,26/08/2007,16:00,Atlético/MG,Botafogo/RJ,1.0,2.0
2,26/08/2007,16:00,São Paulo/SP,Náutico/PE,5.0,0.0
2,26/08/2007,16:00,Figueirense/SC,Palmeiras/SP,1.0,2.0
2,26/08/2007,18:10,América/RN,Santos/SP,1.0,4.0
2,26/08/2007,18:10,Sport/PE,Vasco/RJ,0.0,0.0
2,26/08/2007,18:10,Flamengo/RJ,Goiás/GO,3.0,1.0
2,29/08/2007,19:30,Paraná/PR,Cruzeiro/MG,2.0,2.0
2,29/08/2007,19:30,Juventude/RS,Goiás/GO,2.0,0.0
2,29/08/2007,20:30,Palmeiras/SP,São Paulo/SP,0.0,1.0
2,29/08/2007,20:30,Botafogo/RJ,Flamengo/RJ,1.0,1.0
2,29/08/2007,20:30,Figueirense/SC,América/RN,3.0,1.0
2,29/08/2007,21:45,Sport/PE,Grêmio/RS,2.0,0.0
2,29/08/2007,21:45,Atlético/MG,Corinthians/SP,5.0,2.0
2,29/08/2007,21:45,Internacional/RS,Fluminense/RJ,1.0,4.0
2,30/08/2007,20:30,Santos/SP,Atlético/PR,3.0,1.0
2,30/08/2007,20:30,Vasco/RJ,Náutico/PE,4.0,1.0
2,01/09/2007,18:10,São Paulo/SP,Paraná/PR,6.0,0.0
2,01/09/2007,18:10,América/RN,Juventude/RS,0.0,3.0
2,01/09/2007,18:10,Flamengo/RJ,Sport/PE,1.0,1.0
2,02/09/2007,16:00,Corinthians/SP,Santos/SP,2.0,0.0
2,02/09/2007,16:00,Atlético/PR,Atlético/MG,1.0,0.0
2,02/09/2007,16:00,Cruzeiro/MG,Palmeiras/SP,5.0,0.0
2,02/09/2007,16:00,Grêmio/RS,Botafogo/RJ,3.0,0.0
2,02/09/2007,18:10,Goiás/GO,Figueirense/SC,2.0,1.0
2,02/09/2007,18:10,Fluminense/RJ,Vasco/RJ,1.0,1.0
2,02/09/2007,18:10,Náutico/PE,Internacional/RS,1.0,1.0
2,05/09/2007,19:30,Corinthians/SP,América/RN,1.0,0.0
2,05/09/2007,19:30,Goiás/GO,Atlético/PR,2.0,3.0
2,05/09/2007,20:30,Juventude/RS,Cruzeiro/MG,1.0,0.0
2,05/09/2007,20:30,Flamengo/RJ,Figueirense/SC,4.0,1.0
2,05/09/2007,21:45,Atlético/MG,São Paulo/SP,0.0,0.0
2,05/09/2007,21:45,Santos/SP,Internacional/RS,2.0,1.0
2,05/09/2007,21:45,Grêmio/RS,Vasco/RJ,3.0,1.0
2,06/09/2007,20:30,Paraná/PR,Náutico/PE,2.0,4.0
2,06/09/2007,20:30,Botafogo/RJ,Palmeiras/SP,1.0,1.0
2,06/09/2007,20:30,Sport/PE,Fluminense/RJ,0.0,2.0
2,08/09/2007,18:10,Cruzeiro/MG,Grêmio/RS,2.0,0.0
2,08/09/2007,18:10,Santos/SP,Juventude/RS,1.0,0.0
2,08/09/2007,16:00,Figueirense/SC,Atlético/MG,2.0,1.0
2,08/09/2007,16:00,Internacional/RS,Flamengo/RJ,3.0,0.0
2,09/09/2007,16:00,Paraná/PR,Corinthians/SP,1.0,0.0
2,09/09/2007,19:00,América/RN,Sport/PE,1.0,1.0
2,09/09/2007,19:00,Fluminense/RJ,Atlético/PR,2.0,0.0
2,09/09/2007,19:00,Palmeiras/SP,Goiás/GO,2.0,0.0
2,09/09/2007,19:00,Náutico/PE,Botafogo/RJ,4.0,1.0
2,08/09/2007,16:00,Vasco/RJ,São Paulo/SP,0.0,2.0
2,12/09/2007,20:30,Flamengo/RJ,Cruzeiro/MG,3.0,1.0
2,15/09/2007,18:10,Goiás/GO,Náutico/PE,0.0,3.0
2,15/09/2007,18:10,Fluminense/RJ,América/RN,2.0,0.0
2,15/09/2007,18:10,São Paulo/SP,Santos/SP,2.0,1.0
2,16/09/2007,16:00,Corinthians/SP,Botafogo/RJ,0.0,1.0
2,16/09/2007,16:00,Atlético/PR,Palmeiras/SP,2.0,1.0
2,16/09/2007,16:00,Sport/PE,Paraná/PR,3.0,1.0
2,16/09/2007,16:00,Atlético/MG,Cruzeiro/MG,3.0,4.0
2,16/09/2007,18:10,Figueirense/SC,Juventude/RS,4.0,1.0
2,16/09/2007,18:10,Grêmio/RS,Internacional/RS,1.0,0.0
2,16/09/2007,18:10,Flamengo/RJ,Vasco/RJ,1.0,1.0
2,22/09/2007,18:10,Goiás/GO,América/RN,1.0,1.0
2,22/09/2007,18:10,São Paulo/SP,Figueirense/SC,2.0,0.0
2,23/09/2007,18:10,Vasco/RJ,Cruzeiro/MG,0.0,2.0
2,23/09/2007,16:00,Palmeiras/SP,Corinthians/SP,1.0,0.0
2,23/09/2007,16:00,Náutico/PE,Sport/PE,2.0,0.0
2,23/09/2007,16:00,Atlético/MG,Internacional/RS,2.0,2.0
2,23/09/2007,16:00,Juventude/RS,Flamengo/RJ,2.0,2.0
2,23/09/2007,18:10,Atlético/PR,Paraná/PR,2.0,1.0
2,23/09/2007,18:10,Botafogo/RJ,Fluminense/RJ,0.0,2.0
2,22/09/2007,18:10,Grêmio/RS,Santos/SP,1.0,0.0
2,29/09/2007,18:10,Corinthians/SP,Sport/PE,1.0,2.0
